entry,px1,py1,pz1,mass1,charge1,px2,py2,pz2,mass2,charge2,px3,py3,pz3,mass3,charge3,px4,py4,pz4,mass4,charge4,px5,py5,pz5,mass5,charge5,px6,py6,pz6,mass6,charge6,px7,py7,pz7,mass7,charge7,px8,py8,pz8,mass8,charge8,px9,py9,pz9,mass9,charge9,px10,py10,pz10,mass10,charge10
10,12.133,4.242,13.379,0.139,-1,7.769,2.307,7.856,0.14,1,2.482,0.591,2.474,0.14,-1,-8.793,-3.095,-9.854,0.14,1,-4.099,-1.68,-4.33,0.14,-1,1.67,0.458,1.745,0.022,0,-4.289,-1.192,-4.502,0,0,-3.983,-1.241,-3.992,0,0,-1.014,-0.388,-0.857,0.001,0,-0.672,-0.134,-0.933,0,0
10,10.708,6.304,-9.605,0.14,-1,8.622,0.359,-2.68,0.14,-1,8.348,0.47,-3.272,0.14,1,1.84,1.267,-1.797,0.14,-1,-10.604,-3.972,7.905,0.139,1,0.198,0.177,-0.207,0.14,1,1.152,0.85,-1.376,0,0,1.072,0.632,-1.098,0.001,0,0.973,0.618,-0.846,0,0,0.812,0.546,-0.551,0.001,0
10,-11.75,1.712,14.253,0.14,1,-4.58,1.101,5.838,0.14,-1,-8.583,1.063,10.768,0.139,-1,3.843,-0.954,-5.372,0.14,1,1.881,-0.244,-2.26,0.14,1,-1.202,0.048,1.572,0,0,3.775,-0.734,-5.181,0,0,1.456,-0.482,-1.842,0,0,0.555,-0.34,-0.866,0.05,0,0.549,-0.138,-0.676,0,0
10,0.073,0.153,0.11,0.14,1,7.414,8.766,11.066,0.14,1,-6.33,-8.119,-9.633,0.14,-1,9.172,11.638,14.617,0.14,1,0.621,0.765,0.456,0.14,1,0.709,0.763,0.659,0.14,-1,-1.429,-1.72,-2.269,0,0,-1.72,-1.926,-2.773,0,0,0.512,0.479,0.587,0,0,-1.71,-1.899,-1.989,0,0
10,-7.21,14.857,14.785,0.139,1,11.506,-24.61,-26.207,0.14,1,-1.771,4.245,4.778,0.14,-1,-2.346,4.431,4.973,0.14,1,2.231,-5.13,-5.572,0.14,-1,1.206,-2.361,-2.236,0.14,-1,0.485,-1.098,-0.935,0,0,1.954,-4.264,-3.983,0.035,0,0.517,-0.721,-0.591,0,0,0.653,-0.621,-0.725,0.015,0
10,-4.261,5.555,1.855,0.14,-1,2.748,-4.106,-1.307,0.14,-1,1.66,-2.84,-1.207,0.14,1,-0.796,1.103,0.384,0.14,1,-0.597,0.918,0.314,0.14,-1,1.805,-2.691,-0.858,0.14,1,-4.175,6.396,2.186,0,0,-7.677,11.284,4.216,0.054,0,-4.836,7.092,2.382,0,0,1.583,-2.219,-0.764,0,0
10,1.341,5.189,-5.349,0.14,-1,-1.738,-6.828,6.862,0.14,-1,1.197,3.636,-4.034,0.14,1,-0.601,-1.849,2.442,0.14,1,-1.235,-4.403,4.284,0.14,1,0.375,2.125,-2.088,0.14,-1,0.326,0.742,-0.867,0,0,2.073,6.545,-6.583,0,0,0.243,0.618,-0.67,0,0,-0.27,-1.093,1.023,0,0
10,2.02,1.171,-0.731,0.14,-1,-12.026,-6.862,4.916,0.14,-1,-9.899,-6.02,4.223,0.14,1,28.874,16.388,-11.137,0.139,1,-2.448,-1.445,1.253,0.14,-1,0.946,0.579,-0.435,0,0,-1.671,-0.824,0.585,0.001,0,-0.74,-0.508,0.266,0,0,-5.231,-2.378,2.278,1.144,0,2.059,1.101,-1.026,0,0
10,0.005,-0.319,0.153,0.14,-1,4.975,-18.483,0.866,0.139,1,1.525,-5.452,0.31,0.14,-1,0.223,-0.898,0.597,0.14,1,-0.535,1.649,0.111,0.14,1,0.152,-0.389,-0.064,0.14,1,0.332,-0.871,-0.017,0,0,3.153,-8.678,0.188,0,0,-5.678,18.113,-0.705,0,0,-1.559,6.311,0.028,0,0
10,3.921,2.575,3.127,0.14,-1,2.104,1.318,1.715,0.14,1,0.459,0.271,0.387,0.14,-1,3.462,2.358,2.672,0.14,1,0.481,0.421,0.461,0.14,1,-4.129,-3.096,-2.111,0.14,-1,7.709,6.235,6.976,0.005,0,-4.304,-2.657,-2.301,0,0,-1.728,-1.014,-0.827,0,0,-0.532,-0.566,-0.372,0,0
10,-0.021,-0.193,-0.056,0.14,1,2.028,-1.858,-0.887,0.14,-1,5.325,-8.069,-2.526,0.14,1,-22.525,33.218,12.261,0.141,-1,0.376,-0.215,-0.646,0.14,1,0.097,-0.23,0.022,0.14,-1,-0.779,1.148,0.756,0.14,-1,0.774,-0.572,-0.532,0.14,-1,11.976,-19.298,-6.164,0.862,0,1.19,-0.852,-0.514,0,0
10,10.979,-8.927,0.899,0.14,-1,10.015,-8.562,0.033,0.139,-1,-6.243,3.297,1.115,0.14,1,-1.643,0.538,0.442,0.14,1,3.602,-3.055,0.396,0.14,1,-0.718,0.284,0.202,0.14,-1,-0.2,0.07,0.034,0.14,1,1.346,-0.953,0.058,0,0,-7.533,15.105,-5.934,0.008,0,-0.527,1.008,-0.421,0,0
10,-0.708,-1.057,-0.298,0.14,-1,2.84,1.953,1.153,0.14,1,1.315,0.734,-0.109,0.14,1,-1.263,-0.029,-0.712,0.14,-1,1.003,0.908,0.57,0.14,-1,-0.162,-0.122,0.112,0.14,1,7.895,5.912,5.542,0.14,-1,-30.19,-21.875,-17.593,0.139,1,-0.393,0.341,0.247,0.14,-1,23.972,18.383,16.206,0.739,0
10,4.822,1.422,4.13,0.14,-1,6.743,1.639,4.64,0.14,1,-0.758,0.049,-0.089,0.14,-1,-16.676,0.485,-1.952,0.14,1,-0.927,-0.596,-1.125,0.14,-1,9.98,2.623,8.203,0.14,1,0.769,0.153,0.577,0.014,0,-6.538,-3.7,-9.838,0,0,-6.087,-4.165,-9.645,0,0,3.047,0.596,2.044,0.027,0
10,-16.847,-5.114,-9.661,0.14,1,-0.595,-0.252,0.02,0.14,-1,-0.791,-0.159,-0.457,0.14,1,-3.462,-0.734,-2.154,0.14,-1,-4.727,-1.804,-2.829,0.14,1,-3.986,-1.45,-2.104,0.002,0,-1.253,-0.602,-0.527,0,0,-3.318,-0.435,-1.572,0,0,31.518,8.946,16.764,0.158,0,-1.123,-0.486,-0.99,0,0
10,-7.426,-6.37,1.671,0.14,1,1.695,1.358,-0.225,0.14,1,-0.349,-0.3,0.1,0.14,-1,-4.725,-3.94,0.766,0.14,-1,-0.314,-0.238,0.195,0.14,-1,-0.709,-0.735,0.309,0.14,-1,-3.868,-3.515,0.963,0,0,16.844,14.368,-2.919,0,0,-0.731,-1.001,-0.112,0,0,-0.761,-0.832,-0.057,0,0
10,-0.02,0.198,-0.165,0.14,-1,-2.963,7.244,-6.314,0.14,1,-2.288,5.912,-4.763,0.14,1,2.367,-6.125,5.636,0.14,-1,-3.002,8.535,-7.861,0.14,-1,-0.059,0.14,-0.123,0.14,1,2.249,-6.364,5.613,0,0,-0.712,1.818,-1.888,0,0,-0.632,1.405,-1.358,0,0,-0.27,0.716,-0.688,0,0
10,13.691,-6.507,19.366,0.14,1,2.357,-1.205,3.484,0.14,1,4.36,-2.128,6.493,0.14,1,1.12,-0.74,1.723,0.14,-1,-1.11,0.708,-1.715,0.14,-1,1.392,-0.857,2.471,0.14,-1,0.155,-0.103,0.268,0.14,-1,-1.11,0.543,-1.942,0,0,-2.64,1.198,-4.272,0.002,0,0.947,-0.179,1.532,0.019,0
10,-20.41,5.276,-2.655,0.14,1,26.959,-7.043,2.822,0.139,-1,9.476,-2.413,1.085,0.14,-1,-4.227,1.285,-0.277,0.14,-1,-4.973,1.575,-0.266,0.14,1,8.223,-2.503,0.65,0.14,1,2.483,-0.578,0.25,0,0,0.811,-0.074,0.045,0,0,0.8,-0.25,-0.079,0,0,-0.953,0.404,-0.298,0,0
10,-10.253,9.901,9.955,0.14,1,12.348,-5.421,-6.545,0.14,-1,-2.017,2.568,2.463,0.14,-1,6.547,-3.284,-3.769,0.14,-1,-1.167,1.36,1.341,0.14,1,0.338,-0.194,-0.24,0.14,1,-5.272,5.742,5.627,0,0,-1.699,1.718,1.724,0,0,-1.959,2.24,2.209,0,0,-2.321,-13.26,-10.437,0.008,0
10,3.388,6.051,5.63,0.14,1,-9.409,-14.99,-14.095,0.14,-1,2.177,3.53,2.956,0.14,1,4.61,7.686,7.27,0.14,1,0.837,1.022,0.936,0.14,-1,0.389,0.591,0.638,0.14,-1,0.2,0.287,0.109,0.14,1,1.309,1.871,1.618,0,0,0.561,0.844,0.751,0,0,-0.004,0.748,0.883,0.076,0
10,12.319,-5.886,-3.067,0.14,1,2.42,-0.893,-0.688,0.14,-1,3.611,-1.371,-0.714,0.14,-1,-8.895,4.313,2.424,0.14,-1,-6.157,2.788,1.242,0.14,1,-5.947,3.004,1.566,0,0,-2.805,1.325,0.803,0,0,-1.447,0.692,0.355,0,0,-1.179,0.709,0.419,0.001,0,1.366,-0.056,-0.358,0.001,0
10,10.692,4.108,-8.729,0.14,-1,6.91,2.566,-6.07,0.14,-1,8.612,3.975,-6.945,0.14,1,-0.926,-0.341,0.758,0.14,1,-12.637,-4.771,10.172,0.14,-1,-3.359,-1.116,2.59,0.14,1,-0.828,-0.273,0.638,0,0,-1.277,-0.555,1.199,0.019,0,-4.162,-1.241,3.125,0.38,0,0.632,0.201,-0.467,0,0
10,-0.252,0.012,0.102,0.14,-1,-9.345,-0.18,4.992,0.14,1,-9.331,-0.666,4.924,0.14,-1,-14.692,-1.008,7.367,0.14,-1,4.147,0.108,-2.033,0.14,-1,-1.96,-0.117,0.846,0.14,1,2.263,0.108,-1.108,0.14,1,1.791,0.134,-1.041,0.14,1,23.041,1.016,-11.515,0,0,0.766,0.025,-0.342,0,0
10,0.305,-7.203,5.782,0.14,-1,0.014,3.023,-2.48,0.14,1,1.186,-22.912,18.018,0.14,-1,-0.218,0.516,-0.185,0.14,-1,0.018,-0.601,0.734,0.14,1,-0.048,-0.759,1.2,0.14,1,-0.941,20.879,-19.017,0,0,-0.008,2.013,-1.725,0,0,-0.07,4.179,-3.487,0.311,0,0.029,-0.461,0.74,0,0
10,-0.075,1.729,-1.279,0.14,1,-0.043,-5.059,2.869,0.14,-1,-0.591,-7.543,5.109,0.14,1,-0.472,-8.531,4.969,0.14,1,-0.037,6.113,-4.473,0.14,-1,-0.165,12.466,-9.137,0.14,-1,2.63,10.859,-3.158,0.048,0,-0.486,-1.565,1.343,0.021,0,0.436,-1.87,1.066,0,0,0.077,-0.782,0.373,0,0
10,-17.131,-15.869,4.467,0.14,1,15.71,14.952,-4.494,0.14,-1,-2.611,-2.236,0.693,0.14,1,-0.916,-0.962,0.303,0.14,-1,0.881,-0.282,0.543,0.14,-1,0.317,-0.039,0.186,0.14,1,-0.999,-0.967,0.238,0,0,-0.957,-0.652,0.321,0,0,-1.677,-1.223,0.448,0,0,-0.611,-0.745,0.064,0,0
10,-3.75,-2.868,-3.594,0.14,-1,9.979,7.363,10.165,0.14,1,-3.839,-2.608,-3.403,0.14,1,2.883,1.668,3.045,0.14,1,-9.753,-7.338,-10.229,0.14,-1,1.159,0.867,1.298,0.02,0,1.822,1.213,1.244,0.001,0,-2.319,-1.452,-1.886,0.026,0,1.166,1.033,1.723,0,0,-0.712,-0.216,-0.363,0,0
10,-4.368,-10.696,2.787,0.139,1,6.619,21.145,-6.778,0.139,1,-0.36,-1.151,1.023,0.14,-1,-0.944,-2.526,0.49,0.14,-1,-0.499,0.493,1.135,0.14,-1,-0.118,0.211,-0.561,0.14,1,0.209,-0.105,0.137,0.14,1,-4.056,-12.595,3.314,0.005,0,-0.745,-2.585,0.463,0,0,-0.079,-1,0.488,0,0
10,3.837,-10.769,6.273,0.14,1,-5.645,16.679,-9.279,0.14,-1,3.205,-9.432,5.781,0.139,-1,-2.295,6.527,-3.951,0.14,-1,2.186,-7.425,4.588,0.14,1,-2.45,6.863,-3.296,0.14,1,2.866,-6.96,4.266,0,0,0.568,-1.241,0.733,0,0,-1.335,4.013,-2.502,0,0,0.738,-1.093,0.798,0.018,0
10,1.044,-1.894,-2.063,0.14,-1,-9.142,10.647,9.336,0.14,1,0.959,-0.684,-0.4,0.14,1,0.208,-0.326,-0.082,0.14,-1,0.567,-0.787,-0.541,0.14,1,0.978,-1.287,-1.116,0.14,-1,0.778,-1.593,-0.607,0,0,1.404,-1.748,-1.212,0,0,6.122,-6.63,-7.111,0,0,0.389,-0.987,-0.669,0,0
10,4.236,1.876,-0.179,0.14,1,-22.936,-8.725,3.392,0.14,1,1.231,0.334,-0.257,0.14,-1,1.121,0.49,-0.144,0.14,1,2.847,1.132,-0.177,0.14,-1,1.025,0.386,-0.261,0.015,0,11.768,3.875,-1.789,0,0,0.863,0.225,0.075,0,0,1.672,0.894,-0.84,0,0,0.866,0.666,0.969,1.831,0
10,5.609,-32.762,13.214,0.139,-1,0.464,-2.282,1.042,0.14,1,-0.555,3.105,-1.307,0.14,-1,0.546,-3.335,1.198,0.14,-1,-1.437,7.569,-3.246,0.14,1,0.184,-1.077,0.479,0,0,0.403,-2.059,0.92,0,0,-0.564,2.582,-1.152,0,0,-3.793,26.935,-11.489,0.823,0,0.389,-1.032,0.047,0.001,0
10,-11.975,-15.041,0.112,0.14,1,7.029,8.512,0.151,0.14,1,4.864,6.36,-0.119,0.14,-1,-3.015,-3.375,-0.409,0.14,-1,-1.927,-2.247,-0.003,0.14,1,2.252,2.455,-0.012,0.14,1,5.368,6.327,0.073,0.14,-1,0.809,0.982,0.02,0.001,0,1.001,1.219,0.056,0.018,0,2.354,4.059,0.238,0.031,0
10,0.357,-0.128,-0.02,0.14,1,0.141,-0.097,-0.013,0.14,-1,6.862,-2.98,-0.324,0.14,1,-32.236,15.06,0.994,0.14,-1,6.592,-2.971,0.039,0.14,1,2.246,-0.964,-0.126,0.14,1,8.154,-3.655,-0.435,0.14,-1,3.836,-1.708,-0.196,0,0,8.7,-3.74,-0.418,0,0,-6.818,2.868,0.891,0.039,0
10,0.651,-14.326,1.894,0.139,-1,-0.797,19.008,-3.932,0.139,1,0.05,-0.28,0.009,0.14,1,0.045,-0.252,0.006,0.14,1,-0.052,0.271,-0.004,0.14,-1,0.213,-18.361,6.203,0.062,0,0.133,-1.46,0.051,0,0,0.306,-2.45,0.074,0.001,0,0.69,-4.486,0.763,0.03,0,0.05,-1.531,0.564,0.018,0
10,-8.822,9.346,11.518,0.139,1,-7.744,9.283,11.881,0.14,-1,-3.176,3.325,4.073,0.14,1,1.016,-0.987,-1.139,0.14,1,6.027,-6.909,-8.694,0.14,-1,4.464,-5.256,-6.212,0.14,-1,10.618,-11.407,-14.711,0,0,1.53,-1.729,-2.269,0.001,0,0.536,-0.536,-0.709,0,0,2.665,-1.667,-2.945,0.003,0
10,-0.172,0.179,0.139,0.14,1,-1.978,4.335,-5.397,0.14,-1,6.46,-16.686,17.265,0.14,-1,-1.034,1.332,-1.713,0.14,1,0.743,-0.784,1.535,0.14,1,0.009,0.41,-0.559,0.14,-1,-7.572,18.746,-21.458,0.14,1,-0.488,2.911,-2.755,0.14,1,3.238,-8.673,9.432,0,0,1.123,-2.726,3.017,0,0
10,-0.787,-3.134,0.848,0.14,-1,0.964,7.336,-1.544,0.14,-1,0.676,2.171,-0.898,0.14,1,0.376,1.574,-0.277,0.14,-1,3.098,10.762,-2.967,0.139,1,2.771,14.043,-3.052,0.14,1,-1.049,-1.34,0.349,0.14,1,-4.394,-26.24,6.946,0,0,0.352,2.779,-1.312,0,0,-1.2,-7.59,1.563,0.04,0
10,11.595,5.013,-9.425,0.14,-1,-13.475,-5.778,10.455,0.14,-1,-1.07,-0.588,0.842,0.14,1,2.005,1.024,-1.526,0.14,-1,7.203,2.921,-6.005,0.14,1,-6.421,-2.868,5.651,0.14,1,1.175,0.553,-1.003,0.14,1,1.222,0.28,-0.967,0.14,-1,6.108,2.274,-5.217,0,0,2.061,1.102,0.37,0,0
10,-13.84,6.61,9.923,0.14,1,4.071,-2.374,-3.18,0.14,1,20.052,-11.439,-14.894,0.14,-1,-0.501,0.676,0.633,0.14,-1,5.551,-3.058,-3.862,0.14,-1,-0.728,0.834,0.844,0.14,1,0.858,-0.405,-0.781,0,0,0.846,-0.597,-0.712,0.016,0,4.819,-1.804,-2.72,0.034,0,-0.745,0.162,0.665,0,0
10,9.423,3.114,-6.734,0.14,-1,1.117,0.392,-0.834,0.14,-1,1.162,0.698,-0.959,0.14,1,-1.674,-0.782,1.554,0.14,1,-13.77,-5.729,10.611,0.139,1,-3.384,-1.305,3.094,0,0,8.613,3.879,-6.852,0,0,2.78,1.35,-2.016,0,0,0.741,0.373,-0.549,0,0,4.83,2.205,-3.529,0.715,0
10,-2.855,-6.635,0.894,0.14,1,5.693,11.919,-2.04,0.14,-1,-1.694,-2.952,0.525,0.14,1,4.912,11.064,-1.901,0.14,-1,0.721,1.429,-0.287,0.14,1,-7.659,-16.681,2.479,0.139,-1,-0.712,-1.35,0.165,0.018,0,-1.912,-3.848,0.671,0,0,1.182,2.607,-0.301,0,0,2.59,5.495,-0.451,0.002,0
10,17.331,-0.218,-5.099,0.14,1,2.79,-0.111,-0.822,0.14,-1,3.221,0.275,-0.795,0.14,1,-4.513,-0.17,1.242,0.14,-1,-12.546,0.251,3.226,0.139,-1,-5.479,0.091,1.41,0.14,1,3.673,-0.035,-1.14,0.001,0,1.382,0.017,-0.405,0.017,0,2.87,-0.112,-0.809,0,0,-25.062,0.025,6.515,0.01,0
10,0.73,8.732,-10.852,0.14,-1,0.033,3.864,-4.401,0.14,1,-1.125,-10.369,12.845,0.14,1,0.015,-0.49,0.556,0.14,-1,0.163,-14.602,22.151,0.14,-1,-0.284,0.25,-0.337,0.14,-1,-0.105,-0.111,0.236,0.14,-1,0.045,0.915,-1.108,0,0,0.605,0.426,-2.112,0,0,0.543,1.962,-3.078,0.027,0
10,-10.244,23.377,-10.225,0.139,-1,4.228,-8.996,4.013,0.14,1,0.343,-0.773,0.275,0.14,1,0.155,-0.503,0.161,0.14,-1,5.216,-11.817,4.894,0.14,-1,-1.852,4.152,-1.463,0.031,0,-0.347,0.828,-0.363,0.014,0,4.583,-9.406,3.967,0.047,0,-4.881,8.182,-2.94,0.42,0,-0.159,-0.924,-0.027,0.014,0
10,-8.979,-14.205,14.136,0.14,-1,2.401,4.325,-3.92,0.14,1,6.073,11.092,-10.085,0.14,1,-0.215,-0.748,-0.048,0.14,1,6.301,9.837,-10.215,0.139,-1,-0.554,-0.734,0.647,0.14,1,-0.521,-1.233,1.209,0.001,0,-0.423,-0.689,0.991,0,0,2.647,3.881,-3.981,1.324,0,-0.469,-1.034,1.322,0,0
10,-6.473,-15.197,4.163,0.139,1,1.375,3.323,-1.483,0.14,-1,-3.313,-7.485,2.617,0.14,1,-1.621,-3.865,1.128,0.14,-1,2.864,8.459,-3.177,0.14,-1,-4.704,-10.383,2.48,0.005,0,1.286,3.419,-1.628,0.001,0,0.606,1.748,-0.702,0.001,0,6.779,10.635,0.307,0.005,0,2.367,6.952,-2.611,0.586,0
10,0.628,-0.36,-0.109,0.14,-1,-7.214,3.177,6.731,0.14,-1,1.258,-0.398,-1.201,0.14,1,1.773,-0.312,-1.557,0.14,1,0.72,-0.216,-0.344,0.14,-1,-9.277,3.579,9.091,0,0,-1.889,0.789,1.912,0,0,2.16,-0.542,-1.804,0.024,0,0.75,-0.434,-0.815,0,0,0.715,-0.405,-0.905,0,0
10,0.03,1.9,0.685,0.14,-1,0.029,2.5,0.969,0.14,-1,-0.347,6.121,2.351,0.14,1,0.126,4.852,2.133,0.14,-1,-0.435,5.076,1.983,0.14,1,-0.242,-20.013,-8.213,0.139,1,-0.222,9.771,3.531,0,0,-0.045,1.11,0.43,0,0,-0.029,0.9,0.416,0,0,0.065,1.172,0.265,0,0
10,6.98,-8.314,-0.228,0.14,1,0.521,-0.879,0.066,0.14,-1,9.042,-11.548,0.518,0.14,-1,-1.717,3.482,-0.531,0.14,1,-0.171,0.518,0.011,0.14,-1,0.115,-0.449,0.753,0.14,1,6.451,-7.749,0.144,0,0,3.24,-3.742,-0.002,0,0,-26.25,29.106,-0.074,0.088,0,3.088,-3.408,-0.538,0.003,0
10,20.424,-2.469,-11.371,0.14,-1,-25.837,2.614,10.881,0.139,1,1.135,0.618,0.187,0.14,1,-0.745,-0.048,0.955,0.14,-1,-0.765,0.401,1.187,0.14,-1,0.432,0.166,0.966,0.14,1,5,-0.586,-2.352,0,0,0.886,-0.572,-0.749,0,0,-13.836,1.981,5.099,0.054,0,0.898,-0.321,2.119,0.001,0
10,7.145,-9.616,-7.129,0.14,1,-14.931,20.937,14.938,0.139,-1,2.216,-2.792,-2.081,0.14,-1,1.082,-1.95,-1.388,0.14,1,0.696,-0.935,-0.679,0.14,-1,5.058,-7.135,-5.225,0.004,0,0.327,-0.611,-0.566,0,0,-0.566,0.661,0.481,0,0,1.105,-1.332,-0.927,0,0,0.544,-0.573,-0.437,0,0
10,-4.905,1.023,3.984,0.14,-1,-3.773,0.662,2.786,0.14,-1,1.008,-0.229,-0.87,0.14,1,-8.852,2.095,7.092,0.14,1,1.374,-0.28,-1.381,0.14,-1,-3.506,0.971,2.683,0,0,-8.604,2.254,6.773,0.048,0,2.642,-0.866,-2.088,0,0,1.406,-0.351,-1.485,0,0,3.555,-1.383,-2.101,0,0
10,1.119,1.481,-1.457,0.14,1,-2.187,-3.855,1.063,0.14,-1,6.334,7.664,7.974,0.14,1,-0.625,-0.605,-0.686,0.14,1,-5.269,-6.711,-7.394,0.14,-1,-3.612,-4.436,-5.172,0.14,-1,1.541,1.863,1.937,0,0,-0.697,-0.123,-0.611,0,0,-7.401,-10.087,-10.456,0,0,1.783,0.467,-1.661,0.022,0
10,-4.769,4.832,0.763,0.14,-1,2.971,-3.036,-0.277,0.14,1,-5.809,6.216,1.781,0.14,-1,-0.669,0.564,0.332,0.14,1,-1.718,1.392,0.126,0.14,1,-0.464,0.369,0.122,0.14,-1,10.104,-10.187,-2.618,0,0,-5.854,6.198,1.29,0.327,0,-0.836,0.936,0.32,0,0,0.481,-0.67,0.038,0.013,0
10,4.231,-1.248,-2.66,0.14,-1,16.5,-3.575,-4.138,0.139,-1,-30.955,8.958,12.073,0.14,-1,7.259,-2.092,-3.292,0.14,-1,9.417,-2.112,-2.664,0.14,1,-6.875,2.316,1.449,0.14,1,0.683,-0.209,-0.158,0.14,1,1.509,-0.324,-0.55,0.14,1,-2.18,0.016,1.192,0,0,1.369,-0.917,-0.665,0.019,0
10,2.931,-0.538,3.589,0.14,-1,1.456,-0.437,1.431,0.14,1,-2.927,0.853,-2.724,0.14,-1,0.207,-0.059,0.243,0.14,-1,4.575,-0.625,5.192,0.14,-1,-22.847,2.403,-24.392,0.138,1,0.946,-0.246,1.186,0.14,1,0.658,-0.079,0.968,0,0,-1.648,0.116,-1.888,0,0,-0.681,0.031,-0.871,0,0
10,5.92,-2.697,0.621,0.14,-1,-35.066,12.932,-2.7,0.139,1,-2.832,1.534,-0.257,0.14,-1,0.917,-0.241,0.225,0.14,-1,1.324,-0.741,0.127,0.14,-1,2.409,-0.722,-0.072,0.14,1,1.054,-0.21,0.431,0.14,1,-0.486,-0.006,-0.142,0.14,1,-0.224,0.382,0.274,0.14,1,21.151,-8.442,1.709,0.067,0
10,-7.198,-6.73,-4.19,0.14,-1,9.451,8.943,5.069,0.14,1,3.569,3.203,1.952,0.14,1,2.904,2.426,1.786,0.14,-1,-1.049,-1.116,-0.412,0.14,1,-9.159,-7.911,-4.651,0.14,-1,-0.653,-0.634,-0.345,0,0,1.282,1.139,0.65,0,0,2.496,2.023,1.048,0,0,5.061,5.061,3.649,0.04,0
10,0.279,0.002,0.059,0.14,-1,-18.325,-2.065,-4.144,0.14,1,6.471,0.707,1.478,0.14,1,-9.338,-1.067,-2.171,0.14,-1,3.447,0.412,0.926,0.14,-1,-2.568,-0.168,-0.423,0.14,1,13.566,1.418,2.914,0.053,0,4.771,0.194,0.978,0,0,2.992,0.252,0.593,0.002,0,-1.371,-0.136,-0.407,0,0
10,-10.312,-5.695,-6.223,0.14,1,1.005,0.465,0.565,0.14,1,8.935,5.069,5.429,0.14,-1,2.129,1.091,1.454,0.14,-1,9.658,5.204,6.297,0.14,1,-2.549,-1.604,-1.773,0,0,-2.015,-1.312,-1.56,0.001,0,2.125,0.938,1.289,0.001,0,3.128,1.599,1.792,0.001,0,0.752,0.381,0.457,0,0
10,0.038,-0.653,-0.261,0.14,1,1.891,-5.427,-4.842,0.14,1,-2.029,6.783,7.072,0.14,-1,0.38,-0.617,-0.358,0.14,-1,-5.521,23.163,21.815,0.14,1,0.163,0.062,0.16,0.14,-1,-0.008,0.396,0.004,0.14,-1,0.173,0.763,0.319,0.14,1,3.194,-10.538,-10.833,0.14,-1,2.089,-8.723,-8.668,0.05,0
10,-5.672,-5.022,0.157,0.14,1,5.126,4.161,-0.064,0.14,1,2.035,2.049,0.129,0.14,1,-8.138,-7.899,0.161,0.14,-1,1.376,1.254,0.083,0.14,-1,-3.299,-3.096,-0.018,0.14,-1,-2.936,-3.178,-0.111,0,0,1.171,0.763,-0.008,0.001,0,0.505,0.772,0.052,0,0,0.771,0.844,0.052,0,0
10,0.08,0.193,-0.071,0.14,1,2.195,3.756,-5.428,0.14,-1,0.653,0.106,-0.087,0.14,-1,4.576,11.505,-17.344,0.14,1,0.282,-0.15,0.445,0.14,-1,-0.004,0.441,0.046,0.14,1,-0.006,0.439,0.043,0.14,1,-1.21,0.389,0.745,0,0,1.714,-10.725,-14.017,0,0,-1.572,-1.483,9.017,0.043,0
10,0.857,-18.655,5.336,0.14,1,-0.275,2.18,-0.412,0.14,-1,-1.302,27.872,-7.94,0.14,-1,-0.252,7.043,-1.779,0.14,1,-0.114,1.253,-0.37,0.14,-1,-0.025,-8.444,2.82,0,0,-0.018,-1.738,0.488,0.019,0,-0.625,13.128,-3.37,0.052,0,0.6,-0.579,2.018,0,0,0.227,-2.154,0.555,0,0
10,1.286,-5.51,4.986,0.14,1,0.497,-2.394,2.389,0.14,1,-3.342,13.121,-12.595,0.14,-1,1.876,-7.359,6.653,0.14,-1,-1.289,6.633,-6.228,0.14,1,-3.045,10.303,-9.907,0.14,-1,-0.823,2.198,-2.239,0,0,-0.3,1.091,-0.99,0,0,0.311,-1.562,1.21,0,0,0.251,-0.883,0.904,0,0
10,0.131,0.174,0.121,0.14,-1,-3.684,-2.194,4.795,0.14,1,-11.234,-5.905,12.042,0.139,-1,0.726,0.992,-1.873,0.14,1,0.24,0.188,0.35,0.14,-1,-0.434,0.062,0.691,0,0,19.033,11.296,-23.841,0,0,2.185,1.601,-3.059,0,0,1.97,1.304,-2.581,0,0,-1.731,-2.115,2.537,0,0
10,4.986,-15.629,2.015,0.14,1,-3.913,11.271,-0.921,0.14,-1,-7.368,23.744,-3.025,0.139,-1,1.25,-4.328,0.184,0.14,-1,3.537,-11.034,1.199,0.14,1,1.236,-3.556,0.591,0,0,0.948,-2.381,0.399,0,0,0.906,-5.454,0.024,0.147,0,0.453,-0.727,0.236,0.013,0,-1.031,1.256,-0.052,0,0
10,-0.112,-0.142,-0.017,0.14,1,-3.487,4.822,-5.609,0.14,-1,-5.026,5.666,-7.421,0.14,1,0.926,-1.077,1.343,0.14,-1,-0.845,1.237,-2.002,0.14,-1,-0.126,-0.284,0.345,0.14,1,-1.179,0.75,-1.889,0.14,1,15.621,-18.475,27.198,0,0,1.35,-1.812,2.383,0,0,-0.081,0.47,-1.118,0.016,0
10,-19.131,2.352,-12.458,0.14,1,-6.605,0.461,-4.314,0.14,-1,5.455,-0.73,3.956,0.14,1,5.808,-0.388,3.859,0.14,1,9.128,-1.598,6.233,0.14,-1,-3.667,0.368,-2.505,0.14,-1,-2.767,0.487,-1.968,0.001,0,-1.11,0.198,-0.666,0,0,4.544,-0.351,2.797,0,0,1.137,-0.096,0.789,0,0
